quote_id,leg_type,origin_warehouse_id,destination_type,destination_id,destination_name,haversine_km,road_factor,estimated_distance_km,base_idr_per_demand_unit,distance_rate_idr_per_km_per_demand_unit,lane_factor,noise_factor,quoted_idr_per_demand_unit,is_current_lane
LM-CAN-AMBON-IDN023,last_mile,CAN-AMBON,province,IDN023,Kalimantan Timur,1358.864,1.250,1698.579,2200,14.00,1.160,0.9535,28700,false
LM-CAN-AMBON-IDN024,last_mile,CAN-AMBON,province,IDN024,Kalimantan Utara,1480.097,1.250,1850.121,2200,14.00,1.160,1.0358,33800,false
LM-CAN-AMBON-IDN025,last_mile,CAN-AMBON,province,IDN025,Sulawesi Utara,670.480,1.250,838.100,2200,14.00,1.160,0.9541,15400,false
LM-CAN-AMBON-IDN026,last_mile,CAN-AMBON,province,IDN026,Sulawesi Tengah,858.485,1.250,1073.106,2200,14.00,1.160,1.0792,21600,false
LM-CAN-AMBON-IDN027,last_mile,CAN-AMBON,province,IDN027,Sulawesi Selatan,913.215,1.250,1141.519,2200,14.00,1.160,1.0582,22300,false
LM-CAN-AMBON-IDN028,last_mile,CAN-AMBON,province,IDN028,Sulawesi Tenggara,669.122,1.250,836.402,2200,14.00,1.160,1.0201,16500,false
LM-CAN-AMBON-IDN029,last_mile,CAN-AMBON,province,IDN029,Gorontalo,836.174,1.250,1045.217,2200,14.00,1.160,1.0442,20400,false
LM-CAN-AMBON-IDN030,last_mile,CAN-AMBON,province,IDN030,Sulawesi Barat,995.389,1.250,1244.236,2200,14.00,1.160,1.0769,24500,false
LM-CAN-AMBON-IDN031,last_mile,CAN-AMBON,province,IDN031,Maluku,421.352,1.250,526.690,2200,14.00,1.000,1.0011,9600,false
LM-CAN-AMBON-IDN032,last_mile,CAN-AMBON,province,IDN032,Maluku Utara,470.870,1.250,588.588,2200,14.00,1.000,0.9604,10000,false
LM-CAN-AMBON-IDN033,last_mile,CAN-AMBON,province,IDN033,Papua,1190.053,1.250,1487.566,2200,14.00,1.320,1.0192,31000,false
LM-CAN-AMBON-IDN034,last_mile,CAN-AMBON,province,IDN034,Papua Barat Daya,508.950,1.250,636.187,2200,14.00,1.320,0.9741,14300,false
LM-CAN-AMBON-IDN035,last_mile,CAN-AMBON,province,IDN035,Papua Barat,660.632,1.250,825.790,2200,14.00,1.320,1.0101,18300,false
LM-CAN-AMBON-IDN036,last_mile,CAN-AMBON,province,IDN036,Papua Selatan,1295.170,1.250,1618.963,2200,14.00,1.320,1.0341,33900,false
LM-CAN-AMBON-IDN037,last_mile,CAN-AMBON,province,IDN037,Papua Tengah,935.149,1.250,1168.936,2200,14.00,1.320,1.0078,24700,false
LM-CAN-AMBON-IDN038,last_mile,CAN-AMBON,province,IDN038,Papua Pegunungan,1259.555,1.250,1574.443,2200,14.00,1.320,0.9758,31200,false
LM-CAN-TERNATE-IDN001,last_mile,CAN-TERNATE,province,IDN001,Aceh,3391.346,1.250,4239.183,2200,14.00,1.160,1.0449,74600,false
LM-CAN-TERNATE-IDN002,last_mile,CAN-TERNATE,province,IDN002,Sumatera Utara,3100.088,1.250,3875.110,2200,14.00,1.160,1.0059,65900,false
LM-CAN-TERNATE-IDN003,last_mile,CAN-TERNATE,province,IDN003,Sumatera Barat,3011.218,1.250,3764.022,2200,14.00,1.160,0.9636,61400,false
LM-CAN-TERNATE-IDN004,last_mile,CAN-TERNATE,province,IDN004,Riau,2874.663,1.250,3593.329,2200,14.00,1.160,1.0074,61400,false
LM-CAN-TERNATE-IDN005,last_mile,CAN-TERNATE,province,IDN005,Jambi,2806.448,1.250,3508.060,2200,14.00,1.160,1.0325,61500,false
LM-CAN-TERNATE-IDN006,last_mile,CAN-TERNATE,province,IDN006,Sumatera Selatan,2649.648,1.250,3312.060,2200,14.00,1.160,0.9553,53800,false
LM-CAN-TERNATE-IDN007,last_mile,CAN-TERNATE,province,IDN007,Bengkulu,2824.979,1.250,3531.224,2200,14.00,1.160,1.0206,61100,false
LM-CAN-TERNATE-IDN008,last_mile,CAN-TERNATE,province,IDN008,Lampung,2577.222,1.250,3221.528,2200,14.00,1.160,0.9807,53800,false
LM-CAN-TERNATE-IDN009,last_mile,CAN-TERNATE,province,IDN009,Kepulauan Bangka Belitung,2393.806,1.250,2992.258,2200,14.00,1.160,1.0413,53300,false
LM-CAN-TERNATE-IDN010,last_mile,CAN-TERNATE,province,IDN010,Kepulauan Riau,2461.054,1.250,3076.318,2200,14.00,1.160,0.9582,50300,false
LM-CAN-TERNATE-IDN011,last_mile,CAN-TERNATE,province,IDN011,DKI Jakarta,2412.274,1.250,3015.342,2200,14.00,1.160,0.9602,49500,false
LM-CAN-TERNATE-IDN012,last_mile,CAN-TERNATE,province,IDN012,Jawa Barat,2377.175,1.250,2971.469,2200,14.00,1.160,0.9948,50500,false
LM-CAN-TERNATE-IDN013,last_mile,CAN-TERNATE,province,IDN013,Jawa Tengah,2153.623,1.250,2692.029,2200,14.00,1.160,1.0198,47200,false
LM-CAN-TERNATE-IDN014,last_mile,CAN-TERNATE,province,IDN014,Daerah Istimewa Yogyakarta,2111.901,1.250,2639.876,2200,14.00,1.160,1.0193,46300,false
LM-CAN-TERNATE-IDN015,last_mile,CAN-TERNATE,province,IDN015,Jawa Timur,1894.693,1.250,2368.367,2200,14.00,1.160,0.9871,40500,false
LM-CAN-TERNATE-IDN016,last_mile,CAN-TERNATE,province,IDN016,Banten,2488.071,1.250,3110.089,2200,14.00,1.160,0.9436,50100,false
LM-CAN-TERNATE-IDN017,last_mile,CAN-TERNATE,province,IDN017,Bali,1715.386,1.250,2144.232,2200,14.00,1.160,0.9668,36100,false
LM-CAN-TERNATE-IDN018,last_mile,CAN-TERNATE,province,IDN018,Nusa Tenggara Barat,1566.014,1.250,1957.517,2200,14.00,1.240,0.9872,36200,false
LM-CAN-TERNATE-IDN019,last_mile,CAN-TERNATE,province,IDN019,Nusa Tenggara Timur,1183.935,1.250,1479.919,2200,14.00,1.240,0.9671,27500,false
LM-CAN-TERNATE-IDN020,last_mile,CAN-TERNATE,province,IDN020,Kalimantan Barat,1814.349,1.250,2267.937,2200,14.00,1.160,1.0404,41000,false
LM-CAN-TERNATE-IDN021,last_mile,CAN-TERNATE,province,IDN021,Kalimantan Tengah,1617.010,1.250,2021.262,2200,14.00,1.160,1.0472,37000,false
LM-CAN-TERNATE-IDN022,last_mile,CAN-TERNATE,province,IDN022,Kalimantan Selatan,1393.011,1.250,1741.263,2200,14.00,1.160,0.9822,30300,false
LM-CAN-TERNATE-IDN023,last_mile,CAN-TERNATE,province,IDN023,Kalimantan Timur,1190.570,1.250,1488.213,2200,14.00,1.160,1.0418,27800,false
LM-CAN-TERNATE-IDN024,last_mile,CAN-TERNATE,province,IDN024,Kalimantan Utara,1215.081,1.250,1518.852,2200,14.00,1.160,0.9631,26200,false
LM-CAN-TERNATE-IDN025,last_mile,CAN-TERNATE,province,IDN025,Sulawesi Utara,360.578,1.250,450.722,2200,14.00,1.160,0.9780,9700,false
LM-CAN-TERNATE-IDN026,last_mile,CAN-TERNATE,province,IDN026,Sulawesi Tengah,740.877,1.250,926.096,2200,14.00,1.160,0.9506,16700,false
LM-CAN-TERNATE-IDN027,last_mile,CAN-TERNATE,province,IDN027,Sulawesi Selatan,994.193,1.250,1242.742,2200,14.00,1.160,0.9421,21400,false
LM-CAN-TERNATE-IDN028,last_mile,CAN-TERNATE,province,IDN028,Sulawesi Tenggara,806.286,1.250,1007.858,2200,14.00,1.160,0.9794,18500,false
LM-CAN-TERNATE-IDN029,last_mile,CAN-TERNATE,province,IDN029,Gorontalo,589.178,1.250,736.472,2200,14.00,1.160,0.9650,14000,false
LM-CAN-TERNATE-IDN030,last_mile,CAN-TERNATE,province,IDN030,Sulawesi Barat,958.616,1.250,1198.270,2200,14.00,1.160,1.0673,23500,false
LM-CAN-TERNATE-IDN031,last_mile,CAN-TERNATE,province,IDN031,Maluku,870.967,1.250,1088.709,2200,14.00,1.000,0.9633,16800,false
LM-CAN-TERNATE-IDN032,last_mile,CAN-TERNATE,province,IDN032,Maluku Utara,79.317,1.250,99.146,2200,14.00,1.000,1.0477,3800,false
LM-CAN-TERNATE-IDN033,last_mile,CAN-TERNATE,province,IDN033,Papua,1325.667,1.250,1657.084,2200,14.00,1.320,1.0656,35700,false
LM-CAN-TERNATE-IDN034,last_mile,CAN-TERNATE,province,IDN034,Papua Barat Daya,562.680,1.250,703.350,2200,14.00,1.320,1.0691,17000,false
LM-CAN-TERNATE-IDN035,last_mile,CAN-TERNATE,province,IDN035,Papua Barat,887.277,1.250,1109.096,2200,14.00,1.320,1.0698,25000,false
LM-CAN-TERNATE-IDN036,last_mile,CAN-TERNATE,province,IDN036,Papua Selatan,1623.583,1.250,2029.478,2200,14.00,1.320,0.9794,39600,false
LM-CAN-TERNATE-IDN037,last_mile,CAN-TERNATE,province,IDN037,Papua Tengah,1148.614,1.250,1435.767,2200,14.00,1.320,1.0097,29700,false
LM-CAN-TERNATE-IDN038,last_mile,CAN-TERNATE,province,IDN038,Papua Pegunungan,1455.732,1.250,1819.665,2200,14.00,1.320,1.0757,39300,false
LM-CAN-SORONG-IDN001,last_mile,CAN-SORONG,province,IDN001,Aceh,3843.980,1.250,4804.975,2200,14.00,1.160,0.9973,80400,false
LM-CAN-SORONG-IDN002,last_mile,CAN-SORONG,province,IDN002,Sumatera Utara,3544.137,1.250,4430.171,2200,14.00,1.160,0.9503,70800,false
LM-CAN-SORONG-IDN003,last_mile,CAN-SORONG,province,IDN003,Sumatera Barat,3434.384,1.250,4292.980,2200,14.00,1.160,1.0502,75900,false
LM-CAN-SORONG-IDN004,last_mile,CAN-SORONG,province,IDN004,Riau,3306.561,1.250,4133.201,2200,14.00,1.160,0.9953,69300,false
LM-CAN-SORONG-IDN005,last_mile,CAN-SORONG,province,IDN005,Jambi,3223.518,1.250,4029.398,2200,14.00,1.160,1.0365,70500,false
LM-CAN-SORONG-IDN006,last_mile,CAN-SORONG,province,IDN006,Sumatera Selatan,3053.522,1.250,3816.903,2200,14.00,1.160,1.0281,66400,false
LM-CAN-SORONG-IDN007,last_mile,CAN-SORONG,province,IDN007,Bengkulu,3225.886,1.250,4032.358,2200,14.00,1.160,0.9712,66100,false
LM-CAN-SORONG-IDN008,last_mile,CAN-SORONG,province,IDN008,Lampung,2961.625,1.250,3702.031,2200,14.00,1.160,1.0247,64200,false
LM-CAN-SORONG-IDN009,last_mile,CAN-SORONG,province,IDN009,Kepulauan Bangka Belitung,2804.330,1.250,3505.412,2200,14.00,1.160,0.9740,57900,false
LM-CAN-SORONG-IDN010,last_mile,CAN-SORONG,province,IDN010,Kepulauan Riau,2902.363,1.250,3627.954,2200,14.00,1.160,1.0790,66300,false
LM-CAN-SORONG-IDN011,last_mile,CAN-SORONG,province,IDN011,DKI Jakarta,2775.606,1.250,3469.508,2200,14.00,1.160,1.0242,60300,false
LM-CAN-SORONG-IDN012,last_mile,CAN-SORONG,province,IDN012,Jawa Barat,2728.728,1.250,3410.910,2200,14.00,1.160,0.9719,56300,false
LM-CAN-SORONG-IDN013,last_mile,CAN-SORONG,province,IDN013,Jawa Tengah,2486.875,1.250,3108.594,2200,14.00,1.160,1.0507,55700,false
LM-CAN-SORONG-IDN014,last_mile,CAN-SORONG,province,IDN014,Daerah Istimewa Yogyakarta,2435.426,1.250,3044.282,2200,14.00,1.160,1.0256,53300,false
LM-CAN-SORONG-IDN015,last_mile,CAN-SORONG,province,IDN015,Jawa Timur,2202.900,1.250,2753.625,2200,14.00,1.160,0.9574,45300,false
LM-CAN-SORONG-IDN016,last_mile,CAN-SORONG,province,IDN016,Banten,2851.892,1.250,3564.865,2200,14.00,1.160,0.9831,59400,false
LM-CAN-SORONG-IDN017,last_mile,CAN-SORONG,province,IDN017,Bali,1994.481,1.250,2493.101,2200,14.00,1.160,1.0078,43400,false
LM-CAN-SORONG-IDN018,last_mile,CAN-SORONG,province,IDN018,Nusa Tenggara Barat,1808.896,1.250,2261.120,2200,14.00,1.240,1.0457,43900,false
LM-CAN-SORONG-IDN019,last_mile,CAN-SORONG,province,IDN019,Nusa Tenggara Timur,1258.380,1.250,1572.975,2200,14.00,1.240,0.9647,29000,false
LM-CAN-SORONG-IDN020,last_mile,CAN-SORONG,province,IDN020,Kalimantan Barat,2244.255,1.250,2805.319,2200,14.00,1.160,0.9801,47200,false
LM-CAN-SORONG-IDN021,last_mile,CAN-SORONG,province,IDN021,Kalimantan Tengah,2023.964,1.250,2529.954,2200,14.00,1.160,0.9458,41300,false
LM-CAN-SORONG-IDN022,last_mile,CAN-SORONG,province,IDN022,Kalimantan Selatan,1769.872,1.250,2212.339,2200,14.00,1.160,0.9912,38100,false
LM-CAN-SORONG-IDN023,last_mile,CAN-SORONG,province,IDN023,Kalimantan Timur,1627.317,1.250,2034.146,2200,14.00,1.160,1.0298,36600,false
LM-CAN-SORONG-IDN024,last_mile,CAN-SORONG,province,IDN024,Kalimantan Utara,1677.058,1.250,2096.323,2200,14.00,1.160,1.0646,39000,false
LM-CAN-SORONG-IDN025,last_mile,CAN-SORONG,province,IDN025,Sulawesi Utara,812.307,1.250,1015.384,2200,14.00,1.160,0.9963,19000,false
LM-CAN-SORONG-IDN026,last_mile,CAN-SORONG,province,IDN026,Sulawesi Tengah,1145.274,1.250,1431.592,2200,14.00,1.160,1.0291,26600,false
LM-CAN-SORONG-IDN027,last_mile,CAN-SORONG,province,IDN027,Sulawesi Selatan,1307.620,1.250,1634.526,2200,14.00,1.160,0.9927,28900,false
LM-CAN-SORONG-IDN028,last_mile,CAN-SORONG,province,IDN028,Sulawesi Tenggara,1076.335,1.250,1345.418,2200,14.00,1.160,1.0385,25300,false
LM-CAN-SORONG-IDN029,last_mile,CAN-SORONG,province,IDN029,Gorontalo,1034.836,1.250,1293.545,2200,14.00,1.160,1.0652,25100,false
LM-CAN-SORONG-IDN030,last_mile,CAN-SORONG,province,IDN030,Sulawesi Barat,1334.885,1.250,1668.607,2200,14.00,1.160,0.9864,29200,false
LM-CAN-SORONG-IDN031,last_mile,CAN-SORONG,province,IDN031,Maluku,580.375,1.250,725.468,2200,14.00,1.320,1.0350,16900,false
LM-CAN-SORONG-IDN032,last_mile,CAN-SORONG,province,IDN032,Maluku Utara,389.467,1.250,486.834,2200,14.00,1.320,1.0092,12000,false
LM-CAN-SORONG-IDN033,last_mile,CAN-SORONG,province,IDN033,Papua,862.435,1.250,1078.044,2200,14.00,1.000,0.9801,16900,false
LM-CAN-SORONG-IDN034,last_mile,CAN-SORONG,province,IDN034,Papua Barat Daya,93.986,1.250,117.483,2200,14.00,1.000,1.0106,3900,false
LM-CAN-SORONG-IDN035,last_mile,CAN-SORONG,province,IDN035,Papua Barat,430.808,1.250,538.510,2200,14.00,1.000,0.9808,9600,false
LM-CAN-SORONG-IDN036,last_mile,CAN-SORONG,province,IDN036,Papua Selatan,1174.549,1.250,1468.187,2200,14.00,1.000,1.0375,23600,false
LM-CAN-SORONG-IDN037,last_mile,CAN-SORONG,province,IDN037,Papua Tengah,681.476,1.250,851.845,2200,14.00,1.000,1.0406,14700,false
LM-CAN-SORONG-IDN038,last_mile,CAN-SORONG,province,IDN038,Papua Pegunungan,987.175,1.250,1233.968,2200,14.00,1.000,0.9758,19000,false
LM-CAN-MANOKWARI-IDN001,last_mile,CAN-MANOKWARI,province,IDN001,Aceh,4152.110,1.250,5190.137,2200,14.00,1.160,1.0606,92100,false
LM-CAN-MANOKWARI-IDN002,last_mile,CAN-MANOKWARI,province,IDN002,Sumatera Utara,3854.537,1.250,4818.172,2200,14.00,1.160,0.9812,79300,false
LM-CAN-MANOKWARI-IDN003,last_mile,CAN-MANOKWARI,province,IDN003,Sumatera Barat,3746.384,1.250,4682.979,2200,14.00,1.160,1.0046,79000,false
LM-CAN-MANOKWARI-IDN004,last_mile,CAN-MANOKWARI,province,IDN004,Riau,3618.352,1.250,4522.940,2200,14.00,1.160,0.9836,74800,false
LM-CAN-MANOKWARI-IDN005,last_mile,CAN-MANOKWARI,province,IDN005,Jambi,3535.385,1.250,4419.232,2200,14.00,1.160,0.9945,73900,false
LM-CAN-MANOKWARI-IDN006,last_mile,CAN-MANOKWARI,province,IDN006,Sumatera Selatan,3364.534,1.250,4205.667,2200,14.00,1.160,1.0374,73500,false
LM-CAN-MANOKWARI-IDN007,last_mile,CAN-MANOKWARI,province,IDN007,Bengkulu,3536.529,1.250,4420.661,2200,14.00,1.160,0.9446,70200,false
LM-CAN-MANOKWARI-IDN008,last_mile,CAN-MANOKWARI,province,IDN008,Lampung,3270.258,1.250,4087.822,2200,14.00,1.160,1.0188,70200,false
LM-CAN-MANOKWARI-IDN009,last_mile,CAN-MANOKWARI,province,IDN009,Kepulauan Bangka Belitung,3115.940,1.250,3894.925,2200,14.00,1.160,0.9552,62900,false
LM-CAN-MANOKWARI-IDN010,last_mile,CAN-MANOKWARI,province,IDN010,Kepulauan Riau,3213.106,1.250,4016.383,2200,14.00,1.160,0.9490,64300,false
LM-CAN-MANOKWARI-IDN011,last_mile,CAN-MANOKWARI,province,IDN011,DKI Jakarta,3080.766,1.250,3850.957,2200,14.00,1.160,1.0038,65300,false
LM-CAN-MANOKWARI-IDN012,last_mile,CAN-MANOKWARI,province,IDN012,Jawa Barat,3031.539,1.250,3789.424,2200,14.00,1.160,1.0215,65500,false
LM-CAN-MANOKWARI-IDN013,last_mile,CAN-MANOKWARI,province,IDN013,Jawa Tengah,2786.137,1.250,3482.672,2200,14.00,1.160,1.0036,59300,false
LM-CAN-MANOKWARI-IDN014,last_mile,CAN-MANOKWARI,province,IDN014,Daerah Istimewa Yogyakarta,2732.491,1.250,3415.614,2200,14.00,1.160,0.9599,55700,false
LM-CAN-MANOKWARI-IDN015,last_mile,CAN-MANOKWARI,province,IDN015,Jawa Timur,2497.065,1.250,3121.331,2200,14.00,1.160,0.9459,50400,false
LM-CAN-MANOKWARI-IDN016,last_mile,CAN-MANOKWARI,province,IDN016,Banten,3157.027,1.250,3946.283,2200,14.00,1.160,1.0246,68300,false
LM-CAN-MANOKWARI-IDN017,last_mile,CAN-MANOKWARI,province,IDN017,Bali,2282.075,1.250,2852.593,2200,14.00,1.160,1.0442,51000,false
LM-CAN-MANOKWARI-IDN018,last_mile,CAN-MANOKWARI,province,IDN018,Nusa Tenggara Barat,2087.599,1.250,2609.499,2200,14.00,1.240,0.9651,46400,false
LM-CAN-MANOKWARI-IDN019,last_mile,CAN-MANOKWARI,province,IDN019,Nusa Tenggara Timur,1489.643,1.250,1862.054,2200,14.00,1.240,1.0197,35700,false
LM-CAN-MANOKWARI-IDN020,last_mile,CAN-MANOKWARI,province,IDN020,Kalimantan Barat,2555.995,1.250,3194.994,2200,14.00,1.160,1.0425,56800,false
LM-CAN-MANOKWARI-IDN021,last_mile,CAN-MANOKWARI,province,IDN021,Kalimantan Tengah,2335.643,1.250,2919.554,2200,14.00,1.160,0.9957,49800,false
LM-CAN-MANOKWARI-IDN022,last_mile,CAN-MANOKWARI,province,IDN022,Kalimantan Selatan,2079.127,1.250,2598.909,2200,14.00,1.160,0.9705,43400,false
LM-CAN-MANOKWARI-IDN023,last_mile,CAN-MANOKWARI,province,IDN023,Kalimantan Timur,1938.128,1.250,2422.660,2200,14.00,1.160,1.0029,42000,false
LM-CAN-MANOKWARI-IDN024,last_mile,CAN-MANOKWARI,province,IDN024,Kalimantan Utara,1979.697,1.250,2474.622,2200,14.00,1.160,1.0341,44200,false
LM-CAN-MANOKWARI-IDN025,last_mile,CAN-MANOKWARI,province,IDN025,Sulawesi Utara,1118.159,1.250,1397.699,2200,14.00,1.160,1.0300,26000,false
LM-CAN-MANOKWARI-IDN026,last_mile,CAN-MANOKWARI,province,IDN026,Sulawesi Tengah,1457.275,1.250,1821.594,2200,14.00,1.160,1.0480,33700,false
LM-CAN-MANOKWARI-IDN027,last_mile,CAN-MANOKWARI,province,IDN027,Sulawesi Selatan,1609.342,1.250,2011.678,2200,14.00,1.160,0.9827,34600,false
LM-CAN-MANOKWARI-IDN028,last_mile,CAN-MANOKWARI,province,IDN028,Sulawesi Tenggara,1373.145,1.250,1716.432,2200,14.00,1.160,0.9544,29000,false
LM-CAN-MANOKWARI-IDN029,last_mile,CAN-MANOKWARI,province,IDN029,Gorontalo,1343.122,1.250,1678.902,2200,14.00,1.160,0.9417,28100,false
LM-CAN-MANOKWARI-IDN030,last_mile,CAN-MANOKWARI,province,IDN030,Sulawesi Barat,1645.205,1.250,2056.506,2200,14.00,1.160,1.0219,36700,false
LM-CAN-MANOKWARI-IDN031,last_mile,CAN-MANOKWARI,province,IDN031,Maluku,666.821,1.250,833.527,2200,14.00,1.320,1.0438,19100,false
LM-CAN-MANOKWARI-IDN032,last_mile,CAN-MANOKWARI,province,IDN032,Maluku Utara,686.232,1.250,857.790,2200,14.00,1.320,0.9953,18700,false
LM-CAN-MANOKWARI-IDN033,last_mile,CAN-MANOKWARI,province,IDN033,Papua,562.253,1.250,702.816,2200,14.00,1.000,1.0602,12800,false
LM-CAN-MANOKWARI-IDN034,last_mile,CAN-MANOKWARI,province,IDN034,Papua Barat Daya,229.170,1.250,286.462,2200,14.00,1.000,0.9699,6000,false
LM-CAN-MANOKWARI-IDN035,last_mile,CAN-MANOKWARI,province,IDN035,Papua Barat,290.874,1.250,363.593,2200,14.00,1.000,1.0133,7400,false
LM-CAN-MANOKWARI-IDN036,last_mile,CAN-MANOKWARI,province,IDN036,Papua Selatan,970.564,1.250,1213.205,2200,14.00,1.000,0.9827,18900,false
LM-CAN-MANOKWARI-IDN037,last_mile,CAN-MANOKWARI,province,IDN037,Papua Tengah,438.173,1.250,547.717,2200,14.00,1.000,0.9442,9300,false
LM-CAN-MANOKWARI-IDN038,last_mile,CAN-MANOKWARI,province,IDN038,Papua Pegunungan,707.191,1.250,883.989,2200,14.00,1.000,1.0317,15000,false
LM-CAN-NABIRE-IDN001,last_mile,CAN-NABIRE,province,IDN001,Aceh,4357.813,1.250,5447.267,2200,14.00,1.160,0.9729,88600,false
LM-CAN-NABIRE-IDN002,last_mile,CAN-NABIRE,province,IDN002,Sumatera Utara,4047.178,1.250,5058.972,2200,14.00,1.160,0.9679,82000,false
LM-CAN-NABIRE-IDN003,last_mile,CAN-NABIRE,province,IDN003,Sumatera Barat,3912.103,1.250,4890.129,2200,14.00,1.160,1.0420,85400,false
LM-CAN-NABIRE-IDN004,last_mile,CAN-NABIRE,province,IDN004,Riau,3795.421,1.250,4744.276,2200,14.00,1.160,0.9847,78400,false
LM-CAN-NABIRE-IDN005,last_mile,CAN-NABIRE,province,IDN005,Jambi,3695.388,1.250,4619.236,2200,14.00,1.160,0.9673,75000,false
LM-CAN-NABIRE-IDN006,last_mile,CAN-NABIRE,province,IDN006,Sumatera Selatan,3511.749,1.250,4389.686,2200,14.00,1.160,0.9482,70000,false
LM-CAN-NABIRE-IDN007,last_mile,CAN-NABIRE,province,IDN007,Bengkulu,3679.305,1.250,4599.131,2200,14.00,1.160,1.0756,83100,false
LM-CAN-NABIRE-IDN008,last_mile,CAN-NABIRE,province,IDN008,Lampung,3399.380,1.250,4249.226,2200,14.00,1.160,1.0130,72500,false
LM-CAN-NABIRE-IDN009,last_mile,CAN-NABIRE,province,IDN009,Kepulauan Bangka Belitung,3272.156,1.250,4090.195,2200,14.00,1.160,0.9665,66700,false
LM-CAN-NABIRE-IDN010,last_mile,CAN-NABIRE,province,IDN010,Kepulauan Riau,3404.577,1.250,4255.721,2200,14.00,1.160,0.9432,67600,false
LM-CAN-NABIRE-IDN011,last_mile,CAN-NABIRE,province,IDN011,DKI Jakarta,3193.277,1.250,3991.597,2200,14.00,1.160,0.9480,63900,false
LM-CAN-NABIRE-IDN012,last_mile,CAN-NABIRE,province,IDN012,Jawa Barat,3134.777,1.250,3918.471,2200,14.00,1.160,0.9960,65900,false
LM-CAN-NABIRE-IDN013,last_mile,CAN-NABIRE,province,IDN013,Jawa Tengah,2878.681,1.250,3598.352,2200,14.00,1.160,1.0026,61100,false
LM-CAN-NABIRE-IDN014,last_mile,CAN-NABIRE,province,IDN014,Daerah Istimewa Yogyakarta,2818.547,1.250,3523.184,2200,14.00,1.160,0.9586,57300,false
LM-CAN-NABIRE-IDN015,last_mile,CAN-NABIRE,province,IDN015,Jawa Timur,2576.980,1.250,3221.225,2200,14.00,1.160,1.0772,59100,false
LM-CAN-NABIRE-IDN016,last_mile,CAN-NABIRE,province,IDN016,Banten,3268.963,1.250,4086.204,2200,14.00,1.160,0.9851,67900,false
LM-CAN-NABIRE-IDN017,last_mile,CAN-NABIRE,province,IDN017,Bali,2347.579,1.250,2934.474,2200,14.00,1.160,1.0563,53000,false
LM-CAN-NABIRE-IDN018,last_mile,CAN-NABIRE,province,IDN018,Nusa Tenggara Barat,2136.128,1.250,2670.161,2200,14.00,1.240,1.0110,49600,false
LM-CAN-NABIRE-IDN019,last_mile,CAN-NABIRE,province,IDN019,Nusa Tenggara Timur,1474.277,1.250,1842.846,2200,14.00,1.240,1.0637,36900,false
LM-CAN-NABIRE-IDN020,last_mile,CAN-NABIRE,province,IDN020,Kalimantan Barat,2738.189,1.250,3422.736,2200,14.00,1.160,1.0687,62100,false
LM-CAN-NABIRE-IDN021,last_mile,CAN-NABIRE,province,IDN021,Kalimantan Tengah,2497.615,1.250,3122.019,2200,14.00,1.160,0.9653,51400,false
LM-CAN-NABIRE-IDN022,last_mile,CAN-NABIRE,province,IDN022,Kalimantan Selatan,2221.002,1.250,2776.253,2200,14.00,1.160,0.9562,45600,false
LM-CAN-NABIRE-IDN023,last_mile,CAN-NABIRE,province,IDN023,Kalimantan Timur,2134.988,1.250,2668.735,2200,14.00,1.160,1.0279,47200,false
LM-CAN-NABIRE-IDN024,last_mile,CAN-NABIRE,province,IDN024,Kalimantan Utara,2209.984,1.250,2762.480,2200,14.00,1.160,1.0508,49800,false
LM-CAN-NABIRE-IDN025,last_mile,CAN-NABIRE,province,IDN025,Sulawesi Utara,1345.384,1.250,1681.730,2200,14.00,1.160,0.9586,28600,false
LM-CAN-NABIRE-IDN026,last_mile,CAN-NABIRE,province,IDN026,Sulawesi Tengah,1638.640,1.250,2048.301,2200,14.00,1.160,1.0359,37100,false
LM-CAN-NABIRE-IDN027,last_mile,CAN-NABIRE,province,IDN027,Sulawesi Selatan,1725.903,1.250,2157.379,2200,14.00,1.160,1.0296,38700,false
LM-CAN-NABIRE-IDN028,last_mile,CAN-NABIRE,province,IDN028,Sulawesi Tenggara,1481.333,1.250,1851.667,2200,14.00,1.160,1.0132,33100,false
LM-CAN-NABIRE-IDN029,last_mile,CAN-NABIRE,province,IDN029,Gorontalo,1559.444,1.250,1949.305,2200,14.00,1.160,1.0710,36600,false
LM-CAN-NABIRE-IDN030,last_mile,CAN-NABIRE,province,IDN030,Sulawesi Barat,1800.142,1.250,2250.177,2200,14.00,1.160,0.9773,38200,false
LM-CAN-NABIRE-IDN031,last_mile,CAN-NABIRE,province,IDN031,Maluku,569.771,1.250,712.214,2200,14.00,1.320,0.9974,16000,false
LM-CAN-NABIRE-IDN032,last_mile,CAN-NABIRE,province,IDN032,Maluku Utara,936.503,1.250,1170.629,2200,14.00,1.320,0.9707,23800,false
LM-CAN-NABIRE-IDN033,last_mile,CAN-NABIRE,province,IDN033,Papua,382.832,1.250,478.540,2200,14.00,1.000,0.9576,8500,false
LM-CAN-NABIRE-IDN034,last_mile,CAN-NABIRE,province,IDN034,Papua Barat Daya,455.686,1.250,569.607,2200,14.00,1.000,1.0176,10400,false
LM-CAN-NABIRE-IDN035,last_mile,CAN-NABIRE,province,IDN035,Papua Barat,152.276,1.250,190.345,2200,14.00,1.000,1.0429,5100,false
